date,year,month,week,daylight,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tmax_wkly,Tmin_wkly,Tavg_wkly,Depart_wkly,DewPoint_wkly,WetBulb_wkly,PrecipTotal_wkly,StnPressure_wkly,SeaLevel_wkly,ResultSpeed_wkly,ResultDir_wkly,AvgSpeed_wkly,Tmax_wkly_lag7,Tmin_wkly_lag7,Tavg_wkly_lag7,Depart_wkly_lag7,DewPoint_wkly_lag7,WetBulb_wkly_lag7,PrecipTotal_wkly_lag7,StnPressure_wkly_lag7,SeaLevel_wkly_lag7,ResultSpeed_wkly_lag7,ResultDir_wkly_lag7,AvgSpeed_wkly_lag7,Tmax_wkly_lag14,Tmin_wkly_lag14,Tavg_wkly_lag14,Depart_wkly_lag14,DewPoint_wkly_lag14,WetBulb_wkly_lag14,PrecipTotal_wkly_lag14,StnPressure_wkly_lag14,SeaLevel_wkly_lag14,ResultSpeed_wkly_lag14,ResultDir_wkly_lag14,AvgSpeed_wkly_lag14,Tmax_wkly_lag21,Tmin_wkly_lag21,Tavg_wkly_lag21,Depart_wkly_lag21,DewPoint_wkly_lag21,WetBulb_wkly_lag21,PrecipTotal_wkly_lag21,StnPressure_wkly_lag21,SeaLevel_wkly_lag21,ResultSpeed_wkly_lag21,ResultDir_wkly_lag21,AvgSpeed_wkly_lag21,Station
2011-10-27,2011,10,43,0 days 10:35:00.000000000,51,38,45,-3,38,42,0.16,29.4,30.05,3.5,1,6.9,61.714285714285715,40.857142857142854,51.42857142857143,2.5714285714285716,39.42857142857143,45.714285714285715,0.04857142857142831,29.252857142857188,29.977142857142876,6.171428571428592,27.428571428571427,7.65714285714288,56.42857142857143,44.57142857142857,50.714285714285715,-1.0,37.57142857142857,44.42857142857143,0.16571428571428545,29.03000000000004,29.75285714285716,12.442857142857166,25.428571428571427,13.20000000000002,77.85714285714286,54.0,66.0,11.285714285714286,52.857142857142854,58.57142857142857,0.03999999999999974,29.298571428571467,30.03142857142859,5.442857142857166,16.714285714285715,6.442857142857163,69.28571428571429,44.857142857142854,57.42857142857143,0.0,44.285714285714285,50.42857142857143,0.012857142857142592,29.472857142857176,30.200000000000017,5.585714285714309,22.0,6.542857142857161,2
2011-10-28,2011,10,43,0 days 10:32:00.000000000,54,36,45,-2,32,40,0.0,29.43,30.12,5.2,21,5.7,61.714285714285715,40.42857142857143,51.142857142857146,2.7142857142857144,39.285714285714285,45.57142857142857,0.05285714285714259,29.25857142857148,29.987142857142878,6.214285714285735,26.428571428571427,7.685714285714309,55.42857142857143,43.142857142857146,49.57142857142857,-1.7142857142857142,36.57142857142857,43.42857142857143,0.16571428571428545,29.09000000000004,29.814285714285734,10.900000000000022,25.571428571428573,11.742857142857165,74.71428571428571,53.142857142857146,64.0,9.714285714285714,51.142857142857146,57.0,0.03999999999999974,29.210000000000036,29.938571428571446,6.571428571428595,18.142857142857142,7.571428571428591,73.14285714285714,46.142857142857146,60.0,3.0,46.0,52.142857142857146,0.0,29.501428571428608,30.234285714285733,4.571428571428595,19.714285714285715,5.5000000000000195,2
2011-10-29,2011,10,43,0 days 10:30:00.000000000,54,36,45,-2,29,38,0.0,29.4,30.08,3.8,26,4.8,60.142857142857146,40.42857142857143,50.42857142857143,2.4285714285714284,38.285714285714285,44.714285714285715,0.05285714285714259,29.267142857142908,29.99428571428573,6.414285714285734,27.142857142857142,7.900000000000023,56.0,41.285714285714285,48.857142857142854,-2.0,36.714285714285715,43.142857142857146,0.16571428571428545,29.115714285714326,29.845714285714305,9.242857142857165,25.0,10.085714285714309,71.85714285714286,52.142857142857146,62.142857142857146,8.285714285714286,48.57142857142857,55.0,0.03999999999999974,29.14428571428575,29.87142857142859,7.657142857142881,19.285714285714285,8.67142857142859,76.85714285714286,47.857142857142854,62.714285714285715,6.0,48.0,54.285714285714285,0.0,29.505714285714323,30.235714285714305,4.228571428571452,17.285714285714285,5.114285714285734,2
2011-10-30,2011,10,43,0 days 10:27:00.000000000,57,37,47,1,34,42,0.11,29.34,30.03,10.6,19,11.2,58.57142857142857,39.714285714285715,49.285714285714285,1.7142857142857142,37.57142857142857,43.714285714285715,0.04857142857142831,29.278571428571478,30.007142857142874,7.057142857142877,26.714285714285715,8.500000000000023,56.857142857142854,39.857142857142854,48.57142857142857,-1.8571428571428572,37.0,43.42857142857143,0.16999999999999973,29.131428571428614,29.862857142857163,9.05714285714288,24.142857142857142,9.85714285714288,69.28571428571429,51.57142857142857,60.57142857142857,7.142857142857143,46.857142857142854,53.285714285714285,0.06428571428571403,29.077142857142892,29.802857142857164,8.314285714285738,22.0,9.342857142857161,78.85714285714286,49.42857142857143,64.42857142857143,8.142857142857142,49.857142857142854,56.0,0.0,29.517142857142893,30.245714285714307,3.9571428571428804,14.0,4.885714285714306,2
2011-10-31,2011,10,44,0 days 10:24:00.000000000,53,39,46,0,35,41,0.0,29.41,30.08,4.4,24,5.1,57.142857142857146,38.42857142857143,48.0,0.8571428571428571,37.142857142857146,42.857142857142854,0.04857142857142831,29.278571428571478,30.008571428571447,6.800000000000019,26.285714285714285,8.142857142857167,57.42857142857143,40.42857142857143,49.142857142857146,-0.8571428571428571,37.857142857142854,44.0,0.16999999999999973,29.16428571428576,29.891428571428595,8.414285714285736,24.428571428571427,9.414285714285738,66.85714285714286,49.714285714285715,58.42857142857143,5.428571428571429,44.285714285714285,51.142857142857146,0.06428571428571403,29.037142857142896,29.762857142857165,9.028571428571452,23.428571428571427,9.971428571428591,79.85714285714286,50.857142857142854,65.57142857142857,9.571428571428571,50.714285714285715,57.0,0.0,29.504285714285754,30.234285714285733,4.2142857142857375,15.857142857142858,5.028571428571448,2
2012-05-01,2012,5,18,0 days 14:01:00.000000000,64,52,58,5,53,56,0.32,29.24,29.92,5.5,12,6.3,55.857142857142854,39.0,47.57142857142857,-0.2857142857142857,38.0,43.142857142857146,0.05857142857142831,29.288571428571483,30.017142857142876,6.60000000000002,25.285714285714285,7.542857142857168,60.285714285714285,41.0,50.857142857142854,1.2857142857142858,39.142857142857146,45.42857142857143,0.164285714285714,29.167142857142903,29.89571428571431,8.585714285714307,27.0,9.900000000000023,63.285714285714285,47.42857142857143,55.57142857142857,3.0,41.857142857142854,48.714285714285715,0.0728571428571426,29.017142857142897,29.74285714285716,9.35714285714288,21.428571428571427,10.485714285714305,80.28571428571429,52.857142857142854,66.71428571428571,11.142857142857142,51.714285714285715,58.142857142857146,0.0,29.46285714285718,30.194285714285733,4.642857142857166,15.714285714285714,5.40000000000002,2
2012-05-02,2012,5,18,0 days 14:03:00.000000000,78,60,69,15,60,64,0.0,29.19,29.83,7.5,20,9.6,59.714285714285715,40.57142857142857,50.285714285714285,1.5714285714285714,40.57142857142857,45.714285714285715,0.05857142857142831,29.278571428571485,30.007142857142874,5.985714285714306,23.142857142857142,7.185714285714311,60.857142857142854,41.42857142857143,51.285714285714285,2.142857142857143,39.42857142857143,45.714285714285715,0.042857142857142594,29.20428571428576,29.92714285714288,7.914285714285734,27.0,9.128571428571451,59.142857142857146,45.857142857142854,52.714285714285715,0.5714285714285714,40.142857142857146,46.714285714285715,0.194285714285714,29.002857142857184,29.731428571428587,10.800000000000024,24.571428571428573,11.90000000000002,80.0,53.714285714285715,67.0,11.857142857142858,52.285714285714285,58.57142857142857,0.0,29.397142857142892,30.13000000000002,5.371428571428595,15.142857142857142,6.10000000000002,2
2012-05-03,2012,5,18,0 days 14:05:00.000000000,86,69,78,24,64,69,0.07,29.23,29.86,12.8,21,13.3,64.42857142857143,44.42857142857143,54.57142857142857,5.0,44.57142857142857,49.57142857142857,0.2328571428571426,29.2528571428572,29.98142857142859,7.014285714285735,21.142857142857142,8.071428571428596,61.714285714285715,40.857142857142854,51.42857142857143,2.5714285714285716,39.42857142857143,45.714285714285715,0.04857142857142831,29.252857142857188,29.977142857142876,6.171428571428592,27.428571428571427,7.65714285714288,56.42857142857143,44.57142857142857,50.714285714285715,-1.0,37.57142857142857,44.42857142857143,0.16571428571428545,29.03000000000004,29.75285714285716,12.442857142857166,25.428571428571427,13.20000000000002,77.85714285714286,54.0,66.0,11.285714285714286,52.857142857142854,58.57142857142857,0.03999999999999974,29.298571428571467,30.03142857142859,5.442857142857166,16.714285714285715,6.442857142857163,2
2012-05-04,2012,5,18,0 days 14:08:00.000000000,72,51,62,8,55,58,0.28,29.28,29.93,6.8,2,10.0,67.0,47.285714285714285,57.285714285714285,6.714285714285714,47.714285714285715,52.142857142857146,0.2685714285714283,29.234285714285768,29.95857142857145,7.057142857142878,18.714285714285715,8.58571428571431,61.714285714285715,40.42857142857143,51.142857142857146,2.7142857142857144,39.285714285714285,45.57142857142857,0.05285714285714259,29.25857142857148,29.987142857142878,6.214285714285735,26.428571428571427,7.685714285714309,55.42857142857143,43.142857142857146,49.57142857142857,-1.7142857142857142,36.57142857142857,43.42857142857143,0.16571428571428545,29.09000000000004,29.814285714285734,10.900000000000022,25.571428571428573,11.742857142857165,74.71428571428571,53.142857142857146,64.0,9.714285714285714,51.142857142857146,57.0,0.03999999999999974,29.210000000000036,29.938571428571446,6.571428571428595,18.142857142857142,7.571428571428591,2
2012-05-05,2012,5,18,0 days 14:10:00.000000000,63,53,58,3,54,56,0.0,29.34,30.0,7.4,2,7.7,67.71428571428571,49.857142857142854,58.857142857142854,7.142857142857143,50.857142857142854,54.42857142857143,0.2685714285714283,29.227142857142912,29.95000000000002,7.542857142857164,15.285714285714286,9.028571428571453,60.142857142857146,40.42857142857143,50.42857142857143,2.4285714285714284,38.285714285714285,44.714285714285715,0.05285714285714259,29.267142857142908,29.99428571428573,6.414285714285734,27.142857142857142,7.900000000000023,56.0,41.285714285714285,48.857142857142854,-2.0,36.714285714285715,43.142857142857146,0.16571428571428545,29.115714285714326,29.845714285714305,9.242857142857165,25.0,10.085714285714309,71.85714285714286,52.142857142857146,62.142857142857146,8.285714285714286,48.57142857142857,55.0,0.03999999999999974,29.14428571428575,29.87142857142859,7.657142857142881,19.285714285714285,8.67142857142859,2
2012-05-06,2012,5,18,0 days 14:13:00.000000000,73,54,64,9,54,57,0.4,29.27,29.92,3.4,6,7.2,69.57142857142857,52.42857142857143,61.142857142857146,8.142857142857142,53.285714285714285,56.57142857142857,0.35857142857142826,29.220000000000052,29.938571428571446,6.742857142857163,13.428571428571429,8.657142857142881,58.57142857142857,39.714285714285715,49.285714285714285,1.7142857142857142,37.57142857142857,43.714285714285715,0.04857142857142831,29.278571428571478,30.007142857142874,7.057142857142877,26.714285714285715,8.500000000000023,56.857142857142854,39.857142857142854,48.57142857142857,-1.8571428571428572,37.0,43.42857142857143,0.16999999999999973,29.131428571428614,29.862857142857163,9.05714285714288,24.142857142857142,9.85714285714288,69.28571428571429,51.57142857142857,60.57142857142857,7.142857142857143,46.857142857142854,53.285714285714285,0.06428571428571403,29.077142857142892,29.802857142857164,8.314285714285738,22.0,9.342857142857161,2
2012-05-07,2012,5,19,0 days 14:15:00.000000000,61,54,58,3,56,57,0.59,29.2,29.86,1.4,5,5.1,71.14285714285714,54.714285714285715,63.0,8.714285714285714,56.0,59.0,0.4257142857142854,29.192857142857196,29.91142857142859,6.514285714285735,14.714285714285714,8.742857142857167,57.142857142857146,38.42857142857143,48.0,0.8571428571428571,37.142857142857146,42.857142857142854,0.04857142857142831,29.278571428571478,30.008571428571447,6.800000000000019,26.285714285714285,8.142857142857167,57.42857142857143,40.42857142857143,49.142857142857146,-0.8571428571428571,37.857142857142854,44.0,0.16999999999999973,29.16428571428576,29.891428571428595,8.414285714285736,24.428571428571427,9.414285714285738,66.85714285714286,49.714285714285715,58.42857142857143,5.428571428571429,44.285714285714285,51.142857142857146,0.06428571428571403,29.037142857142896,29.762857142857165,9.028571428571452,23.428571428571427,9.971428571428591,2
2012-05-08,2012,5,19,0 days 14:18:00.000000000,70,51,61,5,45,53,0.01,29.2,29.85,8.4,27,8.9,71.85714285714286,55.142857142857146,63.57142857142857,8.857142857142858,55.0,58.714285714285715,0.41285714285714253,29.185714285714337,29.902857142857158,6.814285714285735,17.0,8.91428571428574,55.857142857142854,39.0,47.57142857142857,-0.2857142857142857,38.0,43.142857142857146,0.05857142857142831,29.288571428571483,30.017142857142876,6.60000000000002,25.285714285714285,7.542857142857168,60.285714285714285,41.0,50.857142857142854,1.2857142857142858,39.142857142857146,45.42857142857143,0.164285714285714,29.167142857142903,29.89571428571431,8.585714285714307,27.0,9.900000000000023,63.285714285714285,47.42857142857143,55.57142857142857,3.0,41.857142857142854,48.714285714285715,0.0728571428571426,29.017142857142897,29.74285714285716,9.35714285714288,21.428571428571427,10.485714285714305,2
2012-05-09,2012,5,19,0 days 14:20:00.000000000,60,46,53,-3,43,48,0.0,29.26,29.91,3.9,36,7.8,69.0,53.57142857142857,61.42857142857143,6.428571428571429,52.57142857142857,56.57142857142857,0.42142857142857115,29.197142857142904,29.914285714285732,6.257142857142878,14.142857142857142,8.557142857142882,59.714285714285715,40.57142857142857,50.285714285714285,1.5714285714285714,40.57142857142857,45.714285714285715,0.05857142857142831,29.278571428571485,30.007142857142874,5.985714285714306,23.142857142857142,7.185714285714311,60.857142857142854,41.42857142857143,51.285714285714285,2.142857142857143,39.42857142857143,45.714285714285715,0.042857142857142594,29.20428571428576,29.92714285714288,7.914285714285734,27.0,9.128571428571451,59.142857142857146,45.857142857142854,52.714285714285715,0.5714285714285714,40.142857142857146,46.714285714285715,0.194285714285714,29.002857142857184,29.731428571428587,10.800000000000024,24.571428571428573,11.90000000000002,2
2012-05-10,2012,5,19,0 days 14:22:00.000000000,65,45,55,-1,33,46,0.0,29.35,30.0,2.8,4,5.9,66.28571428571429,50.714285714285715,58.714285714285715,3.4285714285714284,48.142857142857146,53.285714285714285,0.2299999999999997,29.215714285714334,29.934285714285732,5.171428571428592,11.857142857142858,7.9142857142857395,64.42857142857143,44.42857142857143,54.57142857142857,5.0,44.57142857142857,49.57142857142857,0.2328571428571426,29.2528571428572,29.98142857142859,7.014285714285735,21.142857142857142,8.071428571428596,61.714285714285715,40.857142857142854,51.42857142857143,2.5714285714285716,39.42857142857143,45.714285714285715,0.04857142857142831,29.252857142857188,29.977142857142876,6.171428571428592,27.428571428571427,7.65714285714288,56.42857142857143,44.57142857142857,50.714285714285715,-1.0,37.57142857142857,44.42857142857143,0.16571428571428545,29.03000000000004,29.75285714285716,12.442857142857166,25.428571428571427,13.20000000000002,2
2012-05-11,2012,5,19,0 days 14:24:00.000000000,78,48,63,6,38,52,0.0,29.44,30.08,9.3,20,9.8,67.0,49.0,58.285714285714285,2.5714285714285716,46.0,52.42857142857143,0.1899999999999997,29.234285714285765,29.95428571428573,5.757142857142877,14.0,7.957142857142882,67.0,47.285714285714285,57.285714285714285,6.714285714285714,47.714285714285715,52.142857142857146,0.2685714285714283,29.234285714285768,29.95857142857145,7.057142857142878,18.714285714285715,8.58571428571431,61.714285714285715,40.42857142857143,51.142857142857146,2.7142857142857144,39.285714285714285,45.57142857142857,0.05285714285714259,29.25857142857148,29.987142857142878,6.214285714285735,26.428571428571427,7.685714285714309,55.42857142857143,43.142857142857146,49.57142857142857,-1.7142857142857142,36.57142857142857,43.42857142857143,0.16571428571428545,29.09000000000004,29.814285714285734,10.900000000000022,25.571428571428573,11.742857142857165,2
2012-05-12,2012,5,19,0 days 14:26:00.000000000,67,51,59,2,45,51,0.25,29.57,30.21,5.4,2,8.8,68.28571428571429,49.142857142857146,59.0,3.0,44.57142857142857,52.0,0.19428571428571398,29.265714285714335,29.984285714285733,5.428571428571449,13.857142857142858,8.100000000000025,67.71428571428571,49.857142857142854,58.857142857142854,7.142857142857143,50.857142857142854,54.42857142857143,0.2685714285714283,29.227142857142912,29.95000000000002,7.542857142857164,15.285714285714286,9.028571428571453,60.142857142857146,40.42857142857143,50.42857142857143,2.4285714285714284,38.285714285714285,44.714285714285715,0.05285714285714259,29.267142857142908,29.99428571428573,6.414285714285734,27.142857142857142,7.900000000000023,56.0,41.285714285714285,48.857142857142854,-2.0,36.714285714285715,43.142857142857146,0.16571428571428545,29.115714285714326,29.845714285714305,9.242857142857165,25.0,10.085714285714309,2
2012-05-13,2012,5,19,0 days 14:28:00.000000000,69,53,61,3,33,48,0.0,29.51,30.18,8.4,2,9.1,68.57142857142857,49.0,59.0,2.5714285714285716,41.42857142857143,50.857142857142854,0.0799999999999997,29.298571428571478,30.018571428571448,5.771428571428592,13.571428571428571,8.000000000000025,69.57142857142857,52.42857142857143,61.142857142857146,8.142857142857142,53.285714285714285,56.57142857142857,0.35857142857142826,29.220000000000052,29.938571428571446,6.742857142857163,13.428571428571429,8.657142857142881,58.57142857142857,39.714285714285715,49.285714285714285,1.7142857142857142,37.57142857142857,43.714285714285715,0.04857142857142831,29.278571428571478,30.007142857142874,7.057142857142877,26.714285714285715,8.500000000000023,56.857142857142854,39.857142857142854,48.57142857142857,-1.8571428571428572,37.0,43.42857142857143,0.16999999999999973,29.131428571428614,29.862857142857163,9.05714285714288,24.142857142857142,9.85714285714288,2
2012-05-14,2012,5,20,0 days 14:30:00.000000000,78,46,62,4,36,51,0.0,29.38,30.05,1.8,14,4.5,71.14285714285714,47.714285714285715,59.714285714285715,2.857142857142857,38.714285714285715,50.0,0.012857142857142552,29.32142857142862,30.044285714285735,5.80000000000002,11.428571428571429,7.971428571428596,71.14285714285714,54.714285714285715,63.0,8.714285714285714,56.0,59.0,0.4257142857142854,29.192857142857196,29.91142857142859,6.514285714285735,14.714285714285714,8.742857142857167,57.142857142857146,38.42857142857143,48.0,0.8571428571428571,37.142857142857146,42.857142857142854,0.04857142857142831,29.278571428571478,30.008571428571447,6.800000000000019,26.285714285714285,8.142857142857167,57.42857142857143,40.42857142857143,49.142857142857146,-0.8571428571428571,37.857142857142854,44.0,0.16999999999999973,29.16428571428576,29.891428571428595,8.414285714285736,24.428571428571427,9.414285714285738,2
2012-05-15,2012,5,20,0 days 14:32:00.000000000,84,56,70,12,44,56,0.0,29.24,29.9,9.1,24,11.8,73.42857142857143,48.42857142857143,61.285714285714285,4.142857142857143,38.714285714285715,50.57142857142857,0.01999999999999969,29.32857142857148,30.05000000000002,5.600000000000021,11.0,8.500000000000025,71.85714285714286,55.142857142857146,63.57142857142857,8.857142857142858,55.0,58.714285714285715,0.41285714285714253,29.185714285714337,29.902857142857158,6.814285714285735,17.0,8.91428571428574,55.857142857142854,39.0,47.57142857142857,-0.2857142857142857,38.0,43.142857142857146,0.05857142857142831,29.288571428571483,30.017142857142876,6.60000000000002,25.285714285714285,7.542857142857168,60.285714285714285,41.0,50.857142857142854,1.2857142857142858,39.142857142857146,45.42857142857143,0.164285714285714,29.167142857142903,29.89571428571431,8.585714285714307,27.0,9.900000000000023,2
2012-05-16,2012,5,20,0 days 14:34:00.000000000,63,52,58,-1,33,46,0.0,29.44,30.08,11.6,4,12.6,74.14285714285714,48.857142857142854,61.857142857142854,4.285714285714286,37.285714285714285,50.142857142857146,0.011428571428571122,29.354285714285766,30.074285714285736,6.371428571428592,11.571428571428571,8.914285714285738,69.0,53.57142857142857,61.42857142857143,6.428571428571429,52.57142857142857,56.57142857142857,0.42142857142857115,29.197142857142904,29.914285714285732,6.257142857142878,14.142857142857142,8.557142857142882,59.714285714285715,40.57142857142857,50.285714285714285,1.5714285714285714,40.57142857142857,45.714285714285715,0.05857142857142831,29.278571428571485,30.007142857142874,5.985714285714306,23.142857142857142,7.185714285714311,60.857142857142854,41.42857142857143,51.285714285714285,2.142857142857143,39.42857142857143,45.714285714285715,0.042857142857142594,29.20428571428576,29.92714285714288,7.914285714285734,27.0,9.128571428571451,2
2012-05-17,2012,5,20,0 days 14:36:00.000000000,71,49,60,1,40,51,0.0,29.44,30.1,5.3,11,6.1,75.14285714285714,48.714285714285715,62.285714285714285,4.285714285714286,38.0,50.714285714285715,0.011428571428571122,29.36714285714291,30.08857142857145,6.671428571428591,12.428571428571429,8.671428571428596,66.28571428571429,50.714285714285715,58.714285714285715,3.4285714285714284,48.142857142857146,53.285714285714285,0.2299999999999997,29.215714285714334,29.934285714285732,5.171428571428592,11.857142857142858,7.9142857142857395,64.42857142857143,44.42857142857143,54.57142857142857,5.0,44.57142857142857,49.57142857142857,0.2328571428571426,29.2528571428572,29.98142857142859,7.014285714285735,21.142857142857142,8.071428571428596,61.714285714285715,40.857142857142854,51.42857142857143,2.5714285714285716,39.42857142857143,45.714285714285715,0.04857142857142831,29.252857142857188,29.977142857142876,6.171428571428592,27.428571428571427,7.65714285714288,2
2012-05-18,2012,5,20,0 days 14:38:00.000000000,85,57,71,11,38,54,0.0,29.36,30.02,7.4,15,8.4,76.14285714285714,50.142857142857146,63.42857142857143,5.0,38.142857142857146,51.0,0.011428571428571122,29.357142857142907,30.080000000000023,6.585714285714305,11.857142857142858,8.628571428571453,67.0,49.0,58.285714285714285,2.5714285714285716,46.0,52.42857142857143,0.1899999999999997,29.234285714285765,29.95428571428573,5.757142857142877,14.0,7.957142857142882,67.0,47.285714285714285,57.285714285714285,6.714285714285714,47.714285714285715,52.142857142857146,0.2685714285714283,29.234285714285768,29.95857142857145,7.057142857142878,18.714285714285715,8.58571428571431,61.714285714285715,40.42857142857143,51.142857142857146,2.7142857142857144,39.285714285714285,45.57142857142857,0.05285714285714259,29.25857142857148,29.987142857142878,6.214285714285735,26.428571428571427,7.685714285714309,2
2012-05-19,2012,5,20,0 days 14:40:00.000000000,91,64,78,18,52,62,0.0,29.35,29.99,7.3,16,8.6,79.42857142857143,51.0,65.57142857142857,6.714285714285714,39.714285714285715,52.57142857142857,0.007142857142856836,29.325714285714334,30.048571428571453,6.942857142857163,13.857142857142858,8.600000000000025,68.28571428571429,49.142857142857146,59.0,3.0,44.57142857142857,52.0,0.19428571428571398,29.265714285714335,29.984285714285733,5.428571428571449,13.857142857142858,8.100000000000025,67.71428571428571,49.857142857142854,58.857142857142854,7.142857142857143,50.857142857142854,54.42857142857143,0.2685714285714283,29.227142857142912,29.95000000000002,7.542857142857164,15.285714285714286,9.028571428571453,60.142857142857146,40.42857142857143,50.42857142857143,2.4285714285714284,38.285714285714285,44.714285714285715,0.05285714285714259,29.267142857142908,29.99428571428573,6.414285714285734,27.142857142857142,7.900000000000023,2
2012-05-20,2012,5,20,0 days 14:42:00.000000000,92,65,79,18,57,65,0.14,29.34,29.97,9.4,21,10.9,82.42857142857143,53.142857142857146,68.14285714285714,8.857142857142858,43.42857142857143,55.0,0.027142857142856837,29.301428571428623,30.02000000000002,7.057142857142877,16.428571428571427,9.142857142857167,68.57142857142857,49.0,59.0,2.5714285714285716,41.42857142857143,50.857142857142854,0.0799999999999997,29.298571428571478,30.018571428571448,5.771428571428592,13.571428571428571,8.000000000000025,69.57142857142857,52.42857142857143,61.142857142857146,8.142857142857142,53.285714285714285,56.57142857142857,0.35857142857142826,29.220000000000052,29.938571428571446,6.742857142857163,13.428571428571429,8.657142857142881,58.57142857142857,39.714285714285715,49.285714285714285,1.7142857142857142,37.57142857142857,43.714285714285715,0.04857142857142831,29.278571428571478,30.007142857142874,7.057142857142877,26.714285714285715,8.500000000000023,2
2012-05-21,2012,5,21,0 days 14:44:00.000000000,65,54,60,-1,44,52,0.0,29.44,30.1,12.5,36,13.6,80.28571428571429,54.714285714285715,67.85714285714286,8.142857142857142,44.57142857142857,55.142857142857146,0.027142857142856837,29.31285714285719,30.02857142857145,8.357142857142877,13.857142857142858,10.200000000000022,71.14285714285714,47.714285714285715,59.714285714285715,2.857142857142857,38.714285714285715,50.0,0.012857142857142552,29.32142857142862,30.044285714285735,5.80000000000002,11.428571428571429,7.971428571428596,71.14285714285714,54.714285714285715,63.0,8.714285714285714,56.0,59.0,0.4257142857142854,29.192857142857196,29.91142857142859,6.514285714285735,14.714285714285714,8.742857142857167,57.142857142857146,38.42857142857143,48.0,0.8571428571428571,37.142857142857146,42.857142857142854,0.04857142857142831,29.278571428571478,30.008571428571447,6.800000000000019,26.285714285714285,8.142857142857167,2
2012-05-22,2012,5,21,0 days 14:46:00.000000000,68,49,59,-2,42,51,0.0,29.34,30.01,5.9,4,7.9,78.14285714285714,53.714285714285715,66.28571428571429,6.142857142857143,44.0,54.285714285714285,0.01999999999999969,29.327142857142906,30.045714285714308,8.242857142857163,11.0,9.428571428571454,73.42857142857143,48.42857142857143,61.285714285714285,4.142857142857143,38.714285714285715,50.57142857142857,0.01999999999999969,29.32857142857148,30.05000000000002,5.600000000000021,11.0,8.500000000000025,71.85714285714286,55.142857142857146,63.57142857142857,8.857142857142858,55.0,58.714285714285715,0.41285714285714253,29.185714285714337,29.902857142857158,6.814285714285735,17.0,8.91428571428574,55.857142857142854,39.0,47.57142857142857,-0.2857142857142857,38.0,43.142857142857146,0.05857142857142831,29.288571428571483,30.017142857142876,6.60000000000002,25.285714285714285,7.542857142857168,2
2012-05-23,2012,5,21,0 days 14:47:00.000000000,82,49,66,5,41,54,0.0,29.16,29.84,5.9,16,6.6,80.57142857142857,53.285714285714285,67.28571428571429,6.857142857142857,45.285714285714285,55.42857142857143,0.01999999999999969,29.287142857142904,30.010000000000023,7.814285714285734,12.571428571428571,8.91428571428574,74.14285714285714,48.857142857142854,61.857142857142854,4.285714285714286,37.285714285714285,50.142857142857146,0.011428571428571122,29.354285714285766,30.074285714285736,6.371428571428592,11.571428571428571,8.914285714285738,69.0,53.57142857142857,61.42857142857143,6.428571428571429,52.57142857142857,56.57142857142857,0.42142857142857115,29.197142857142904,29.914285714285732,6.257142857142878,14.142857142857142,8.557142857142882,59.714285714285715,40.57142857142857,50.285714285714285,1.5714285714285714,40.57142857142857,45.714285714285715,0.05857142857142831,29.278571428571485,30.007142857142874,5.985714285714306,23.142857142857142,7.185714285714311,2
2012-05-24,2012,5,21,0 days 14:49:00.000000000,90,67,79,17,52,63,0.0,29.04,29.68,15.1,18,15.2,82.85714285714286,56.0,69.71428571428571,8.857142857142858,47.285714285714285,57.285714285714285,0.01999999999999969,29.228571428571477,29.951428571428597,9.557142857142876,13.571428571428571,10.61428571428574,75.14285714285714,48.714285714285715,62.285714285714285,4.285714285714286,38.0,50.714285714285715,0.011428571428571122,29.36714285714291,30.08857142857145,6.671428571428591,12.428571428571429,8.671428571428596,66.28571428571429,50.714285714285715,58.714285714285715,3.4285714285714284,48.142857142857146,53.285714285714285,0.2299999999999997,29.215714285714334,29.934285714285732,5.171428571428592,11.857142857142858,7.9142857142857395,64.42857142857143,44.42857142857143,54.57142857142857,5.0,44.57142857142857,49.57142857142857,0.2328571428571426,29.2528571428572,29.98142857142859,7.014285714285735,21.142857142857142,8.071428571428596,2
2012-05-25,2012,5,21,0 days 14:51:00.000000000,80,67,74,12,49,59,0.0,29.36,29.96,4.3,5,10.8,82.57142857142857,57.714285714285715,70.42857142857143,9.285714285714286,48.42857142857143,58.0,0.01999999999999969,29.23142857142862,29.945714285714306,8.80000000000002,11.714285714285714,10.728571428571454,76.14285714285714,50.142857142857146,63.42857142857143,5.0,38.142857142857146,51.0,0.011428571428571122,29.357142857142907,30.080000000000023,6.585714285714305,11.857142857142858,8.628571428571453,67.0,49.0,58.285714285714285,2.5714285714285716,46.0,52.42857142857143,0.1899999999999997,29.234285714285765,29.95428571428573,5.757142857142877,14.0,7.957142857142882,67.0,47.285714285714285,57.285714285714285,6.714285714285714,47.714285714285715,52.142857142857146,0.2685714285714283,29.234285714285768,29.95857142857145,7.057142857142878,18.714285714285715,8.58571428571431,2
