,Date,Species,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,DaylightDuration
8771,2013-07-12,CULEX PIPIENS/RESTUANS,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8772,2013-07-12,CULEX RESTUANS,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,12,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8773,2013-07-12,CULEX PIPIENS/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,27,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8774,2013-07-12,CULEX PIPIENS/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,29,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8775,2013-07-12,CULEX PIPIENS/RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8776,2013-07-12,CULEX RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,14,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8777,2013-07-12,CULEX RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8778,2013-07-12,CULEX RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8779,2013-07-12,CULEX RESTUANS,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,43,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8780,2013-07-12,CULEX PIPIENS/RESTUANS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,12,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8781,2013-07-12,CULEX RESTUANS,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,32,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8782,2013-07-12,CULEX RESTUANS,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,32,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8783,2013-07-12,CULEX RESTUANS,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,23,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8784,2013-07-12,CULEX PIPIENS/RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,37,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8785,2013-07-12,CULEX PIPIENS/RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8786,2013-07-12,CULEX PIPIENS/RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,37,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8787,2013-07-12,CULEX RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8788,2013-07-12,CULEX RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8789,2013-07-12,CULEX RESTUANS,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,36,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8790,2013-07-12,CULEX RESTUANS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,27,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8791,2013-07-12,CULEX TERRITANS,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,1,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8792,2013-07-12,CULEX PIPIENS/RESTUANS,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,3,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8793,2013-07-12,CULEX RESTUANS,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,5,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8794,2013-07-12,CULEX PIPIENS/RESTUANS,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,46,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8795,2013-07-12,CULEX PIPIENS/RESTUANS,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,50,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8796,2013-07-12,CULEX RESTUANS,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,37,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8797,2013-07-12,CULEX PIPIENS/RESTUANS,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,7,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8798,2013-07-12,CULEX RESTUANS,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,9,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8799,2013-07-12,CULEX PIPIENS/RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000002,8,24,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8800,2013-07-12,CULEX RESTUANS,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000002,8,3,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8801,2013-07-12,CULEX PIPIENS/RESTUANS,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,44,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8802,2013-07-12,CULEX RESTUANS,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,26,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8803,2013-07-12,CULEX RESTUANS,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,50,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8804,2013-07-12,CULEX RESTUANS,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,45,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8805,2013-07-12,CULEX RESTUANS,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,50,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8806,2013-07-12,CULEX PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,48,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8807,2013-07-12,CULEX PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,20,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8808,2013-07-12,CULEX PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,7,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8809,2013-07-12,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,18,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8810,2013-07-12,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,14,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8811,2013-07-12,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8812,2013-07-12,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,34,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8813,2013-07-12,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,41,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8814,2013-07-12,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8815,2013-07-12,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,27,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8816,2013-07-12,CULEX RESTUANS,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,6,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8817,2013-07-12,CULEX PIPIENS/RESTUANS,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,1,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8818,2013-07-12,CULEX RESTUANS,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,3,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8819,2013-07-12,CULEX RESTUANS,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845000000004,-87.805059,9,4,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8820,2013-07-12,CULEX PIPIENS/RESTUANS,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,31,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8821,2013-07-12,CULEX PIPIENS/RESTUANS,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,43,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8822,2013-07-12,CULEX RESTUANS,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,49,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8823,2013-07-12,CULEX PIPIENS/RESTUANS,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,20,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8824,2013-07-12,CULEX PIPIENS/RESTUANS,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,35,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8825,2013-07-12,CULEX RESTUANS,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,48,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8826,2013-07-12,CULEX RESTUANS,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,48,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8827,2013-07-12,CULEX RESTUANS,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,50,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8828,2013-07-12,CULEX RESTUANS,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,50,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8829,2013-07-12,CULEX PIPIENS/RESTUANS,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,16,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8830,2013-07-12,CULEX RESTUANS,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,7,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8831,2013-07-12,CULEX PIPIENS/RESTUANS,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,42,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8832,2013-07-12,CULEX RESTUANS,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,13,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8833,2013-07-12,CULEX PIPIENS/RESTUANS,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,9,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8834,2013-07-12,CULEX RESTUANS,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,18,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8835,2013-07-12,CULEX PIPIENS/RESTUANS,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999998,8,17,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8836,2013-07-12,CULEX RESTUANS,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999998,8,46,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8837,2013-07-12,CULEX RESTUANS,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951865999999995,-87.72505699999998,8,29,1,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8838,2013-07-12,CULEX PIPIENS/RESTUANS,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,6,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8839,2013-07-12,CULEX RESTUANS,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,2,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8840,2013-07-12,CULEX PIPIENS/RESTUANS,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,50,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8841,2013-07-12,CULEX PIPIENS/RESTUANS,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,37,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8842,2013-07-12,CULEX RESTUANS,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,19,1,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8843,2013-07-12,CULEX RESTUANS,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,44,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8844,2013-07-12,CULEX PIPIENS/RESTUANS,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,9,23,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8845,2013-07-12,CULEX RESTUANS,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,9,4,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8846,2013-07-12,CULEX RESTUANS,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,10,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8847,2013-07-12,CULEX PIPIENS/RESTUANS,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,29,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8848,2013-07-12,CULEX RESTUANS,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,24,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8849,2013-07-12,CULEX RESTUANS,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,39,0,1,83,58,71,-2,53,61,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.38,30.1,4.0,8,4.8,2013,7,12,0 days 15:01:00.000000000
8850,2013-07-12,CULEX RESTUANS,T094B,"9600  S LONGWOOD DR, Chicago, IL",41.71914,-87.669539,9,20,0,2,82,60,71,-2,54,62,0,6,2013-07-12 04:27:00,2013-07-12 19:28:00,,0,0.0,0.0,29.44,30.09,4.1,8,5.4,2013,7,12,0 days 15:01:00.000000000
8851,2013-07-19,CULEX RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,34,0,1,96,71,84,10,70,75,0,19,2013-07-19 04:33:00,2013-07-19 19:23:00,TS BR,0,0.0,0.58,29.1,29.83,13.3,25,14.0,2013,7,19,0 days 14:50:00.000000000
8852,2013-07-19,CULEX PIPIENS/RESTUANS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,4,0,2,97,75,86,10,69,75,0,21,2013-07-19 04:33:00,2013-07-19 19:23:00,TS,0,0.0,0.0,29.17,29.82,13.4,24,13.9,2013,7,19,0 days 14:50:00.000000000
8853,2013-07-19,CULEX RESTUANS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,1,0,2,97,75,86,10,69,75,0,21,2013-07-19 04:33:00,2013-07-19 19:23:00,TS,0,0.0,0.0,29.17,29.82,13.4,24,13.9,2013,7,19,0 days 14:50:00.000000000
8854,2013-07-19,CULEX PIPIENS/RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,37,1,2,97,75,86,10,69,75,0,21,2013-07-19 04:33:00,2013-07-19 19:23:00,TS,0,0.0,0.0,29.17,29.82,13.4,24,13.9,2013,7,19,0 days 14:50:00.000000000
8855,2013-07-19,CULEX RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,48,0,2,97,75,86,10,69,75,0,21,2013-07-19 04:33:00,2013-07-19 19:23:00,TS,0,0.0,0.0,29.17,29.82,13.4,24,13.9,2013,7,19,0 days 14:50:00.000000000
